ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
H-313_breaststrap-1-1,H-313_breaststrap-1,kömȫdörög,313,false,expert,wot,,,
EAH-313_breaststrap-1-1,EAH-313_breaststrap-1,kömöndörök,313,false,expert,wot,,,
H-313_breaststrap-2-1,H-313_breaststrap-2,kentreg,314,false,expert,wot,,,
OH-313_breaststrap-1-1,OH-313_breaststrap-1,köndrög,314,false,expert,wot,,,
LAH-313_breaststrap-1-1,LAH-313_breaststrap-1,kömdörök,314,false,expert,wot,,,
EAH-313_breaststrap-2-1,EAH-313_breaststrap-2,kömöndörök,314,false,expert,wot,,,
H-315_book-1-1,H-315_book-1,köńv,315,false,expert,wot,,,
OH-315_book-1-1,OH-315_book-1,köńüγ,315,false,expert,wot,,,
EAH-315_book-1-1,EAH-315_book-1,küńüγ,315,false,expert,wot,,,
H-315_book-2-1,H-315_book-2,köńü,316,false,expert,wot,,,
OH-315_book-2-1,OH-315_book-2,köńüγ,316,false,expert,wot,,,
EAH-315_book-2-1,EAH-315_book-2,küńüγ,316,false,expert,wot,,,
H-316_stumpyasmallthickman-1-1,H-316_stumpyasmallthickman-1,köpcöš,317,false,expert,wot,,,
OH-316_stumpyasmallthickman-1-1,OH-316_stumpyasmallthickman-1,köpčöš,317,false,expert,wot,,,
LAH-316_stumpyasmallthickman-1-1,LAH-316_stumpyasmallthickman-1,köpčȫ,317,false,expert,wot,,,
EAH-316_stumpyasmallthickman-1-1,EAH-316_stumpyasmallthickman-1,köpčeγ,317,false,expert,wot,,,
H-317_akindofhungariansheepdogkomondor-1-1,H-317_akindofhungariansheepdogkomondor-1,köpec,318,false,expert,wot,,,
OH-317_akindofhungariansheepdogkomondor-1-1,OH-317_akindofhungariansheepdogkomondor-1,köpečke,318,false,expert,wot,,,
LAH-317_akindofhungariansheepdogkomondor-1-1,LAH-317_akindofhungariansheepdogkomondor-1,köpekče,318,false,expert,wot,,,
EAH-317_akindofhungariansheepdogkomondor-1-1,EAH-317_akindofhungariansheepdogkomondor-1,köpek,318,false,expert,wot,,,
H-318_cloakgownovercoat-1-1,H-318_cloakgownovercoat-1,köpöńek,319,false,expert,wot,,,
EAH-318_cloakgownovercoat-1-1,EAH-318_cloakgownovercoat-1,kepenek,319,false,expert,wot,,,
H-319_churnbeehiveanythingwithahollowpartinwhichsomethingcanbefittedinatroughtrayforchannellingwaterthesameusedasasmallbridgethelatterintranslyvania-1-1,H-319_churnbeehiveanythingwithahollowpartinwhichsomethingcanbefittedinatroughtrayforchannellingwaterthesameusedasasmallbridgethelatterintranslyvania-1,köpǖ,320,false,expert,wot,,,
OH-319_churnbeehiveanythingwithahollowpartinwhichsomethingcanbefittedinatroughtrayforchannellingwaterthesameusedasasmallbridgethelatterintranslyvania-1-1,OH-319_churnbeehiveanythingwithahollowpartinwhichsomethingcanbefittedinatroughtrayforchannellingwaterthesameusedasasmallbridgethelatterintranslyvania-1,küpǖ,320,false,expert,wot,,,
EAH-319_churnbeehiveanythingwithahollowpartinwhichsomethingcanbefittedinatroughtrayforchannellingwaterthesameusedasasmallbridgethelatterintranslyvania-1-1,EAH-319_churnbeehiveanythingwithahollowpartinwhichsomethingcanbefittedinatroughtrayforchannellingwaterthesameusedasasmallbridgethelatterintranslyvania-1,küpüγ,320,false,expert,wot,,,
H-320_ashtreefraxinussp-1-1,H-320_ashtreefraxinussp-1,kȫriš,321,false,expert,wot,,,
OH-320_ashtreefraxinussp-1-1,OH-320_ashtreefraxinussp-1,kǖriš,321,false,expert,wot,,,
EAH-320_ashtreefraxinussp-1-1,EAH-320_ashtreefraxinussp-1,kewrič,321,false,expert,wot,,,
H-321_mellowpowderycrumblyrottenmouldy-1-1,H-321_mellowpowderycrumblyrottenmouldy-1,kȫrȫ,322,false,expert,wot,,,
EAH-321_mellowpowderycrumblyrottenmouldy-1-1,EAH-321_mellowpowderycrumblyrottenmouldy-1,kevreγ,322,false,expert,wot,,,
H-323_pearpyruscommunis-1-1,H-323_pearpyruscommunis-1,körtvēlʹ,323,false,expert,wot,,,
OH-323_pearpyruscommunis-1-1,OH-323_pearpyruscommunis-1,kërtveli,323,false,expert,wot,,,
EAH-323_pearpyruscommunis-1-1,EAH-323_pearpyruscommunis-1,kertβeli,323,false,expert,wot,,,
H-323_pearpyruscommunis-2-1,H-323_pearpyruscommunis-2,körtvēlʹ,324,false,expert,wot,,,
OH-323_pearpyruscommunis-2-1,OH-323_pearpyruscommunis-2,kertmeli,324,false,expert,wot,,,
EAH-323_pearpyruscommunis-2-1,EAH-323_pearpyruscommunis-2,kertmeliγ,324,false,expert,wot,,,
H-324_togreettothank-1-1,H-324_togreettothank-1,kösön,325,false,expert,wot,,,
EAH-324_togreettothank-1-1,EAH-324_togreettothank-1,küsen,325,false,expert,wot,,,
H-325_thecumanethnicgroupinhungary-1-1,H-325_thecumanethnicgroupinhungary-1,kun,326,false,expert,wot,,,
OH-325_thecumanethnicgroupinhungary-1-1,OH-325_thecumanethnicgroupinhungary-1,kūn,326,false,expert,wot,,,
EAH-325_thecumanethnicgroupinhungary-1-1,EAH-325_thecumanethnicgroupinhungary-1,kuwan,326,false,expert,wot,,,
H-326_akindofdogahungarianbreedofsheepdog-1-1,H-326_akindofdogahungarianbreedofsheepdog-1,kuvås,327,false,expert,wot,,,
EAH-326_akindofdogahungarianbreedofsheepdog-1-1,EAH-326_akindofdogahungarianbreedofsheepdog-1,kuwaz,327,false,expert,wot,,,
H-329_laughingbirdpicusviridis-1-1,H-329_laughingbirdpicusviridis-1,küllȫ,328,false,expert,wot,,,
EAH-329_laughingbirdpicusviridis-1-1,EAH-329_laughingbirdpicusviridis-1,külleγ,328,false,expert,wot,,,
H-328_afishlivingatthebottomoftherivergudgeongobiofluviatilis-1-1,H-328_afishlivingatthebottomoftherivergudgeongobiofluviatilis-1,küllȫ,329,false,expert,wot,,,
OH-328_afishlivingatthebottomoftherivergudgeongobiofluviatilis-1-1,OH-328_afishlivingatthebottomoftherivergudgeongobiofluviatilis-1,külliγ,329,false,expert,wot,,,
LAH-328_afishlivingatthebottomoftherivergudgeongobiofluviatilis-1-1,LAH-328_afishlivingatthebottomoftherivergudgeongobiofluviatilis-1,kölliγ,329,false,expert,wot,,,
EAH-328_afishlivingatthebottomoftherivergudgeongobiofluviatilis-1-1,EAH-328_afishlivingatthebottomoftherivergudgeongobiofluviatilis-1,köligeliγ,329,false,expert,wot,,,
H-329_laughingbirdpicusviridis-2-1,H-329_laughingbirdpicusviridis-2,küllȫ,330,false,expert,wot,,,
OH-329_laughingbirdpicusviridis-1-1,OH-329_laughingbirdpicusviridis-1,külȫ,330,false,expert,wot,,,
LAH-329_laughingbirdpicusviridis-1-1,LAH-329_laughingbirdpicusviridis-1,küvȫ,330,false,expert,wot,,,
EAH-329_laughingbirdpicusviridis-2-1,EAH-329_laughingbirdpicusviridis-2,küvey,330,false,expert,wot,,,
H-330_drysummerfograinbow-1-1,H-330_drysummerfograinbow-1,mōnārköd,331,false,expert,wot,,,
OH-330_drysummerfograinbow-1-1,OH-330_drysummerfograinbow-1,mōnār,331,false,expert,wot,,,
EAH-330_drysummerfograinbow-1-1,EAH-330_drysummerfograinbow-1,munar,331,false,expert,wot,,,
H-331_thenameofagroupofmilitarypeopleinhungarythecumanbodyguardtothehungarianking-1-1,H-331_thenameofagroupofmilitarypeopleinhungarythecumanbodyguardtothehungarianking-1,ńögēr,332,false,expert,wot,,,
EAH-331_thenameofagroupofmilitarypeopleinhungarythecumanbodyguardtothehungarianking-1-1,EAH-331_thenameofagroupofmilitarypeopleinhungarythecumanbodyguardtothehungarianking-1,nöger,332,false,expert,wot,,,
H-332_chaffhuskswinnowingstailingsrefuseofgrain-1-1,H-332_chaffhuskswinnowingstailingsrefuseofgrain-1,očū,333,false,expert,wot,,,
OH-332_chaffhuskswinnowingstailingsrefuseofgrain-1-1,OH-332_chaffhuskswinnowingstailingsrefuseofgrain-1,učū,333,false,expert,wot,,,
LAH-332_chaffhuskswinnowingstailingsrefuseofgrain-1-1,LAH-332_chaffhuskswinnowingstailingsrefuseofgrain-1,učou̯,333,false,expert,wot,,,
EAH-332_chaffhuskswinnowingstailingsrefuseofgrain-1-1,EAH-332_chaffhuskswinnowingstailingsrefuseofgrain-1,učoγ,333,false,expert,wot,,,
H-333_causereason-1-1,H-333_causereason-1,ok,334,false,expert,wot,,,
EAH-333_causereason-1-1,EAH-333_causereason-1,uk,334,false,expert,wot,,,
H-334_toteach-1-1,H-334_toteach-1,oktåt,335,false,expert,wot,,,
OH-334_toteach-1-1,OH-334_toteach-1,ok,335,false,expert,wot,,,
EAH-334_toteach-1-1,EAH-334_toteach-1,uk,335,false,expert,wot,,,
H-335_stycattlepensheepfold-1-1,H-335_stycattlepensheepfold-1,ōl,336,false,expert,wot,,,
OH-335_stycattlepensheepfold-1-1,OH-335_stycattlepensheepfold-1,oγul,336,false,expert,wot,,,
EAH-335_stycattlepensheepfold-1-1,EAH-335_stycattlepensheepfold-1,aγul,336,false,expert,wot,,,
H-336_cheap-1-1,H-336_cheap-1,olčō,337,false,expert,wot,,,
OH-336_cheap-1-1,OH-336_cheap-1,ōčō,337,false,expert,wot,,,
LAH-336_cheap-1-1,LAH-336_cheap-1,učau̯,337,false,expert,wot,,,
EAH-336_cheap-1-1,EAH-336_cheap-1,učaγ,337,false,expert,wot,,,
H-337_kidofagoat-1-1,H-337_kidofagoat-1,ollō,338,false,expert,wot,,,
OH-337_kidofagoat-1-1,OH-337_kidofagoat-1,oγlou̯,338,false,expert,wot,,,
EAH-337_kidofagoat-1-1,EAH-337_kidofagoat-1,oγlaγ,338,false,expert,wot,,,
H-338_spermseminalfluid-1-1,H-338_spermseminalfluid-1,ondō,339,false,expert,wot,,,
OH-338_spermseminalfluid-1-1,OH-338_spermseminalfluid-1,ondau̯,339,false,expert,wot,,,
EAH-338_spermseminalfluid-1-1,EAH-338_spermseminalfluid-1,undaγ,339,false,expert,wot,,,
H-340_crumbofbreadmorselasmallpieceofbread-1-1,H-340_crumbofbreadmorselasmallpieceofbread-1,ontok,340,false,expert,wot,,,
H-340_crumbofbreadmorselasmallpieceofbread-2-1,H-340_crumbofbreadmorselasmallpieceofbread-2,ontog,341,false,expert,wot,,,
H-341_russian-1-1,H-341_russian-1,oros,342,false,expert,wot,,,
EAH-341_russian-1-1,EAH-341_russian-1,urus,342,false,expert,wot,,,
H-342_lion-1-1,H-342_lion-1,oroslān,343,false,expert,wot,,,
EAH-342_lion-1-1,EAH-342_lion-1,uruslān,343,false,expert,wot,,,
H-343_spindlewhorl-1-1,H-343_spindlewhorl-1,oršō,344,false,expert,wot,,,
OH-343_spindlewhorl-1-1,OH-343_spindlewhorl-1,uršū,344,false,expert,wot,,,
EAH-343_spindlewhorl-1-1,EAH-343_spindlewhorl-1,určuγ,344,false,expert,wot,,,
H-344_thief-1-1,H-344_thief-1,orv,345,false,expert,wot,,,
OH-344_thief-1-1,OH-344_thief-1,urvu,345,false,expert,wot,,,
LAH-344_thief-1-1,LAH-344_thief-1,uvru,345,false,expert,wot,,,
EAH-344_thief-1-1,EAH-344_thief-1,uγru,345,false,expert,wot,,,
H-345_physician-1-1,H-345_physician-1,orvoš,346,false,expert,wot,,,
OH-345_physician-1-1,OH-345_physician-1,urvoš,346,false,expert,wot,,,
EAH-345_physician-1-1,EAH-345_physician-1,urvoči,346,false,expert,wot,,,
H-346_cuneinplayinostabla-1-1,H-346_cuneinplayinostabla-1,oš,347,false,expert,wot,,,
OH-346_cuneinplayinostabla-1-1,OH-346_cuneinplayinostabla-1,ošk,347,false,expert,wot,,,
LAH-346_cuneinplayinostabla-1-1,LAH-346_cuneinplayinostabla-1,ačk,347,false,expert,wot,,,
EAH-346_cuneinplayinostabla-1-1,EAH-346_cuneinplayinostabla-1,alčuk,347,false,expert,wot,,,
H-347_ox-1-1,H-347_ox-1,ökör,348,false,expert,wot,,,
OH-347_ox-1-1,OH-347_ox-1,ökür,348,false,expert,wot,,,
EAH-347_ox-1-1,EAH-347_ox-1,ükür,348,false,expert,wot,,,
H-348_tostitchtoputonadress-1-1,H-348_tostitchtoputonadress-1,ölt,349,false,expert,wot,,,
EAH-348_tostitchtoputonadress-1-1,EAH-348_tostitchtoputonadress-1,ilt,349,false,expert,wot,,,
H-349_hawkbuzzardbuteobuteo-1-1,H-349_hawkbuzzardbuteobuteo-1,ölʹv,350,false,expert,wot,,,
OH-349_hawkbuzzardbuteobuteo-1-1,OH-349_hawkbuzzardbuteobuteo-1,ölʹü,350,false,expert,wot,,,
EAH-349_hawkbuzzardbuteobuteo-1-1,EAH-349_hawkbuzzardbuteobuteo-1,eliγ,350,false,expert,wot,,,
H-350_totakeroottogrowstrongerplantanimal-1-1,H-350_totakeroottogrowstrongerplantanimal-1,önik,351,false,expert,wot,,,
OH-350_totakeroottogrowstrongerplantanimal-1-1,OH-350_totakeroottogrowstrongerplantanimal-1,ön,351,false,expert,wot,,,
EAH-350_totakeroottogrowstrongerplantanimal-1-1,EAH-350_totakeroottogrowstrongerplantanimal-1,ün,351,false,expert,wot,,,
H-351_togrindmill-1-1,H-351_togrindmill-1,ȫr,352,false,expert,wot,,,
EAH-351_togrindmill-1-1,EAH-351_togrindmill-1,evir,352,false,expert,wot,,,
H-352_millingproduct-1-1,H-352_millingproduct-1,örmēń,353,false,expert,wot,,,
EAH-352_millingproduct-1-1,EAH-352_millingproduct-1,eü̯rmen,353,false,expert,wot,,,
H-353_armenian-1-1,H-353_armenian-1,örmēń,354,false,expert,wot,,,
EAH-353_armenian-1-1,EAH-353_armenian-1,ermeni,354,false,expert,wot,,,
H-354_eternal-1-1,H-354_eternal-1,örök,355,false,expert,wot,,,
EAH-354_eternal-1-1,EAH-354_eternal-1,ürük,355,false,expert,wot,,,
H-355_torejoicetobeglad-1-1,H-355_torejoicetobeglad-1,örül,356,false,expert,wot,,,
OH-355_torejoicetobeglad-1-1,OH-355_torejoicetobeglad-1,ör,356,false,expert,wot,,,
LAH-355_torejoicetobeglad-1-1,LAH-355_torejoicetobeglad-1,ȫr,356,false,expert,wot,,,
EAH-355_torejoicetobeglad-1-1,EAH-355_torejoicetobeglad-1,öγir,356,false,expert,wot,,,
H-356_tobecomemad-1-1,H-356_tobecomemad-1,ȫrül,357,false,expert,wot,,,
OH-356_tobecomemad-1-1,OH-356_tobecomemad-1,eü̯ril,357,false,expert,wot,,,
EAH-356_tobecomemad-1-1,EAH-356_tobecomemad-1,evril,357,false,expert,wot,,,
H-362_whirlpooleddy-1-1,H-362_whirlpooleddy-1,örvēń,358,false,expert,wot,,,
OH-362_whirlpooleddy-1-1,OH-362_whirlpooleddy-1,ȫr,358,false,expert,wot,,,
LAH-362_whirlpooleddy-1-1,LAH-362_whirlpooleddy-1,ewir,358,false,expert,wot,,,
EAH-362_whirlpooleddy-1-1,EAH-362_whirlpooleddy-1,eγir,358,false,expert,wot,,,
H-362_whirlpooleddy-2-1,H-362_whirlpooleddy-2,ȫrēm,359,false,expert,wot,,,
OH-362_whirlpooleddy-2-1,OH-362_whirlpooleddy-2,eürem,359,false,expert,wot,,,
EAH-362_whirlpooleddy-2-1,EAH-362_whirlpooleddy-2,eγrim,359,false,expert,wot,,,
H-362_whirlpooleddy-3-1,H-362_whirlpooleddy-3,ȫrēm,360,false,expert,wot,,,
OH-362_whirlpooleddy-3-1,OH-362_whirlpooleddy-3,eürem,360,false,expert,wot,,,
EAH-362_whirlpooleddy-3-1,EAH-362_whirlpooleddy-3,eγrim,360,false,expert,wot,,,
H-362_whirlpooleddy-4-1,H-362_whirlpooleddy-4,örmēń,361,false,expert,wot,,,
EAH-362_whirlpooleddy-4-1,EAH-362_whirlpooleddy-4,örmen,361,false,expert,wot,,,
H-362_whirlpooleddy-5-1,H-362_whirlpooleddy-5,örmēń,362,false,expert,wot,,,
EAH-362_whirlpooleddy-5-1,EAH-362_whirlpooleddy-5,örmen,362,false,expert,wot,,,
H-362_whirlpooleddy-6-1,H-362_whirlpooleddy-6,örmēń,363,false,expert,wot,,,
EAH-362_whirlpooleddy-6-1,EAH-362_whirlpooleddy-6,örmen,363,false,expert,wot,,,
H-363_flooddelugestream-1-1,H-363_flooddelugestream-1,özön,364,false,expert,wot,,,
EAH-363_flooddelugestream-1-1,EAH-363_flooddelugestream-1,üzen,364,false,expert,wot,,,
H-365_cheese-1-1,H-365_cheese-1,šåyt,365,false,expert,wot,,,
OH-365_cheese-1-1,OH-365_cheese-1,šaχt,365,false,expert,wot,,,
EAH-365_cheese-1-1,EAH-365_cheese-1,čaγt,365,false,expert,wot,,,
H-365_cheese-2-1,H-365_cheese-2,šåyt,366,false,expert,wot,,,
OH-365_cheese-2-1,OH-365_cheese-2,šaχt,366,false,expert,wot,,,
EAH-365_cheese-2-1,EAH-365_cheese-2,čaγt,366,false,expert,wot,,,
H-366_mudmarsh-1-1,H-366_mudmarsh-1,šār,367,false,expert,wot,,,
EAH-366_mudmarsh-1-1,EAH-366_mudmarsh-1,šar,367,false,expert,wot,,,
H-368_yellow-1-1,H-368_yellow-1,šār,368,false,expert,wot,,,
EAH-368_yellow-1-1,EAH-368_yellow-1,šari,368,false,expert,wot,,,
H-368_yellow-2-1,H-368_yellow-2,šārgå,369,false,expert,wot,,,
OH-368_yellow-1-1,OH-368_yellow-1,šarog,369,false,expert,wot,,,
EAH-368_yellow-2-1,EAH-368_yellow-2,šarug,369,false,expert,wot,,,
H-369_dragon-1-1,H-369_dragon-1,šārkāń,370,false,expert,wot,,,
EAH-369_dragon-1-1,EAH-369_dragon-1,šārkān,370,false,expert,wot,,,
H-370_sickle-1-1,H-370_sickle-1,šårlō,371,false,expert,wot,,,
EAH-370_sickle-1-1,EAH-370_sickle-1,čarlaγ,371,false,expert,wot,,,
H-371_atypeofwildonionornithogalum-1-1,H-371_atypeofwildonionornithogalum-1,šārmå,372,false,expert,wot,,,
EAH-371_atypeofwildonionornithogalum-1-1,EAH-371_atypeofwildonionornithogalum-1,šarmaγ,372,false,expert,wot,,,
H-372_footwearsandals-1-1,H-372_footwearsandals-1,šåru,373,false,expert,wot,,,
OH-372_footwearsandals-1-1,OH-372_footwearsandals-1,šarū,373,false,expert,wot,,,
EAH-372_footwearsandals-1-1,EAH-372_footwearsandals-1,čaruγ,373,false,expert,wot,,,
H-373_tent-1-1,H-373_tent-1,šātor,374,false,expert,wot,,,
OH-373_tent-1-1,OH-373_tent-1,šatur,374,false,expert,wot,,,
EAH-373_tent-1-1,EAH-373_tent-1,čatur,374,false,expert,wot,,,
H-374_fastquick-1-1,H-374_fastquick-1,šebeš,375,false,expert,wot,,,
EAH-374_fastquick-1-1,EAH-374_fastquick-1,šeb,375,false,expert,wot,,,
H-375_tosweeptobroom-1-1,H-375_tosweeptobroom-1,šeper,376,false,expert,wot,,,
EAH-375_tosweeptobroom-1-1,EAH-375_tosweeptobroom-1,šipir,376,false,expert,wot,,,
H-376_broom-1-1,H-376_broom-1,šeprǖ,377,false,expert,wot,,,
EAH-376_broom-1-1,EAH-376_broom-1,šipiriγ,377,false,expert,wot,,,
H-378_draffleesdregsofwine-1-1,H-378_draffleesdregsofwine-1,šeprȫ,378,false,expert,wot,,,
OH-378_draffleesdregsofwine-1-1,OH-378_draffleesdregsofwine-1,čeprȫ,378,false,expert,wot,,,
EAH-378_draffleesdregsofwine-1-1,EAH-378_draffleesdregsofwine-1,čöpreγ,378,false,expert,wot,,,
H-378_draffleesdregsofwine-2-1,H-378_draffleesdregsofwine-2,šeprȫ,379,false,expert,wot,,,
OH-378_draffleesdregsofwine-2-1,OH-378_draffleesdregsofwine-2,čeprȫ,379,false,expert,wot,,,
EAH-378_draffleesdregsofwine-2-1,EAH-378_draffleesdregsofwine-2,čöpreγ,379,false,expert,wot,,,
H-379_toinjuretohurt-1-1,H-379_toinjuretohurt-1,šēr,380,false,expert,wot,,,
EAH-379_toinjuretohurt-1-1,EAH-379_toinjuretohurt-1,šir,380,false,expert,wot,,,
H-380_armytroopscrowd-1-1,H-380_armytroopscrowd-1,šereg,381,false,expert,wot,,,
OH-380_armytroopscrowd-1-1,OH-380_armytroopscrowd-1,šerig,381,false,expert,wot,,,
EAH-380_armytroopscrowd-1-1,EAH-380_armytroopscrowd-1,čärig,381,false,expert,wot,,,
H-381_anit-1-1,H-381_anit-1,šerke,382,false,expert,wot,,,
EAH-381_anit-1-1,EAH-381_anit-1,širke,382,false,expert,wot,,,
H-382_cupgoblet-1-1,H-382_cupgoblet-1,šerleg,383,false,expert,wot,,,
EAH-382_cupgoblet-1-1,EAH-382_cupgoblet-1,šerleg,383,false,expert,wot,,,
H-383_alsoshortsheavesusedtostrengthenathatchedroof-1-1,H-383_alsoshortsheavesusedtostrengthenathatchedroof-1,šerte,384,false,expert,wot,,,
OH-383_alsoshortsheavesusedtostrengthenathatchedroof-1-1,OH-383_alsoshortsheavesusedtostrengthenathatchedroof-1,širte,384,false,expert,wot,,,
EAH-383_alsoshortsheavesusedtostrengthenathatchedroof-1-1,EAH-383_alsoshortsheavesusedtostrengthenathatchedroof-1,širt,384,false,expert,wot,,,
H-384_evenflatopenwater-1-1,H-384_evenflatopenwater-1,šīk,385,false,expert,wot,,,
EAH-384_evenflatopenwater-1-1,EAH-384_evenflatopenwater-1,šik,385,false,expert,wot,,,
H-385_smoothsimit-1-1,H-385_smoothsimit-1,šimå,386,false,expert,wot,,,
EAH-385_smoothsimit-1-1,EAH-385_smoothsimit-1,šima,386,false,expert,wot,,,
H-386_runningwaterrunningchannelunderamill-1-1,H-386_runningwaterrunningchannelunderamill-1,šiō,387,false,expert,wot,,,
EAH-386_runningwaterrunningchannelunderamill-1-1,EAH-386_runningwaterrunningchannelunderamill-1,šiu,387,false,expert,wot,,,
H-387_springwellbrook-1-1,H-387_springwellbrook-1,šēd,388,false,expert,wot,,,
OH-387_springwellbrook-1-1,OH-387_springwellbrook-1,šīd,388,false,expert,wot,,,
EAH-387_springwellbrook-1-1,EAH-387_springwellbrook-1,šiu,388,false,expert,wot,,,
H-388_muchmany-1-1,H-388_muchmany-1,šok,389,false,expert,wot,,,
H-390_falcon-1-1,H-390_falcon-1,šōlʹom,390,false,expert,wot,,,
OH-390_falcon-1-1,OH-390_falcon-1,šolʹom,390,false,expert,wot,,,
LAH-390_falcon-1-1,LAH-390_falcon-1,čawlim,390,false,expert,wot,,,
EAH-390_falcon-1-1,EAH-390_falcon-1,čavli,390,false,expert,wot,,,
H-390_falcon-2-1,H-390_falcon-2,šōlʹom,391,false,expert,wot,,,
OH-390_falcon-2-1,OH-390_falcon-2,šolʹom,391,false,expert,wot,,,
LAH-390_falcon-2-1,LAH-390_falcon-2,čawlim,391,false,expert,wot,,,
EAH-390_falcon-2-1,EAH-390_falcon-2,čavli,391,false,expert,wot,,,
H-392_dogwoodtreecornelcornus-1-1,H-392_dogwoodtreecornelcornus-1,šom,392,false,expert,wot,,,
OH-392_dogwoodtreecornelcornus-1-1,OH-392_dogwoodtreecornelcornus-1,šum,392,false,expert,wot,,,
EAH-392_dogwoodtreecornelcornus-1-1,EAH-392_dogwoodtreecornelcornus-1,čum,392,false,expert,wot,,,
H-392_dogwoodtreecornelcornus-2-1,H-392_dogwoodtreecornelcornus-2,šomlʹō,393,false,expert,wot,,,
OH-392_dogwoodtreecornelcornus-2-1,OH-392_dogwoodtreecornelcornus-2,šomlyō,393,false,expert,wot,,,
EAH-392_dogwoodtreecornelcornus-2-1,EAH-392_dogwoodtreecornelcornus-2,šumluγ,393,false,expert,wot,,,
H-393_beer-1-1,H-393_beer-1,šör,394,false,expert,wot,,,
OH-393_beer-1-1,OH-393_beer-1,šer,394,false,expert,wot,,,
EAH-393_beer-1-1,EAH-393_beer-1,šere,394,false,expert,wot,,,
H-394_sterletsturgeonacipenserstellatusruthenus-1-1,H-394_sterletsturgeonacipenserstellatusruthenus-1,šȫreg,395,false,expert,wot,,,
EAH-394_sterletsturgeonacipenserstellatusruthenus-1-1,EAH-394_sterletsturgeonacipenserstellatusruthenus-1,ševrege,395,false,expert,wot,,,
H-395_pikeperchzanderstizostedionlucioperca-1-1,H-395_pikeperchzanderstizostedionlucioperca-1,šüllȫ,396,false,expert,wot,,,
OH-395_pikeperchzanderstizostedionlucioperca-1-1,OH-395_pikeperchzanderstizostedionlucioperca-1,šilleü,396,false,expert,wot,,,
EAH-395_pikeperchzanderstizostedionlucioperca-1-1,EAH-395_pikeperchzanderstizostedionlucioperca-1,šilleγ,396,false,expert,wot,,,
H-396_scurvy-1-1,H-396_scurvy-1,šüy,397,false,expert,wot,,,
OH-396_scurvy-1-1,OH-396_scurvy-1,šǖlʹ,397,false,expert,wot,,,
EAH-396_scurvy-1-1,EAH-396_scurvy-1,šiγül,397,false,expert,wot,,,
H-397_densethickofwoodsorsoup-1-1,H-397_densethickofwoodsorsoup-1,šǖrǖ,398,false,expert,wot,,,
OH-397_densethickofwoodsorsoup-1-1,OH-397_densethickofwoodsorsoup-1,šireü̯,398,false,expert,wot,,,
EAH-397_densethickofwoodsorsoup-1-1,EAH-397_densethickofwoodsorsoup-1,čireγ,398,false,expert,wot,,,
H-399_brotherinlaw-1-1,H-399_brotherinlaw-1,šǖ,399,false,expert,wot,,,
OH-399_brotherinlaw-1-1,OH-399_brotherinlaw-1,šiv,399,false,expert,wot,,,
EAH-399_brotherinlaw-1-1,EAH-399_brotherinlaw-1,siγ,399,false,expert,wot,,,
H-399_brotherinlaw-2-1,H-399_brotherinlaw-2,šüv,400,false,expert,wot,,,
OH-399_brotherinlaw-2-1,OH-399_brotherinlaw-2,šiv,400,false,expert,wot,,,
EAH-399_brotherinlaw-2-1,EAH-399_brotherinlaw-2,siγ,400,false,expert,wot,,,
H-400_mirage-1-1,H-400_mirage-1,sāgom,401,false,expert,wot,,,
EAH-400_mirage-1-1,EAH-400_mirage-1,sagum,401,false,expert,wot,,,
H-401_uvulatherecurvedpointofafishinghookoralanceredwattleonachicken-1-1,H-401_uvulatherecurvedpointofafishinghookoralanceredwattleonachicken-1,såkå,402,false,expert,wot,,,
EAH-401_uvulatherecurvedpointofafishinghookoralanceredwattleonachicken-1-1,EAH-401_uvulatherecurvedpointofafishinghookoralanceredwattleonachicken-1,sakaγ,402,false,expert,wot,,,
H-402_beard-1-1,H-402_beard-1,såkāll,403,false,expert,wot,,,
EAH-402_beard-1-1,EAH-402_beard-1,sakal,403,false,expert,wot,,,
H-403_raft-1-1,H-403_raft-1,sāl,404,false,expert,wot,,,
EAH-403_raft-1-1,EAH-403_raft-1,sal,404,false,expert,wot,,,
H-404_number-1-1,H-404_number-1,sām,405,false,expert,wot,,,
EAH-404_number-1-1,EAH-404_number-1,sam,405,false,expert,wot,,,
H-405_tohavepityfortoregret-1-1,H-405_tohavepityfortoregret-1,sān,406,false,expert,wot,,,
OH-405_tohavepityfortoregret-1-1,OH-405_tohavepityfortoregret-1,sān,406,false,expert,wot,,,
EAH-405_tohavepityfortoregret-1-1,EAH-405_tohavepityfortoregret-1,saγin,406,false,expert,wot,,,
H-406_towishtointendsomethingforsomebodysomethingtodevote-1-1,H-406_towishtointendsomethingforsomebodysomethingtodevote-1,sān,407,false,expert,wot,,,
H-407_trousseaubox-1-1,H-407_trousseaubox-1,sāndok,408,false,expert,wot,,,
H-408_bucketwoodenpailwithahandle-1-1,H-408_bucketwoodenpailwithahandle-1,såpu,409,false,expert,wot,,,
OH-408_bucketwoodenpailwithahandle-1-1,OH-408_bucketwoodenpailwithahandle-1,sapū,409,false,expert,wot,,,
LAH-408_bucketwoodenpailwithahandle-1-1,LAH-408_bucketwoodenpailwithahandle-1,sapau̯,409,false,expert,wot,,,
